nes n40n2,nes n40n3,nes n40n4,nes n40n5,nes n41n1,nes n41n2,nes n41n3,nes n41n4,nes n41n5,lamp n40n2,lamp n40n3,lamp n40n4,lamp n40n5,lamp n41n1,lamp n41n2,lamp n41n3,lamp n41n4,lamp n41n5
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.283243488,-0.613600093,-0.869884769,-1.546466167,-3.046057203,-3.986925749,-4.051231481,-4.123236994,-5.008521971,-3.126219906,-3.192170382,-3.336594765,-3.130887789,-3.218213619
-0.620262667,-0.623064658,-0.601851586,-0.499869553,-0.295848658,-0.456831968,-0.306061647,-0.411352471,-0.323306973,-6.324875934,-8.103187292,-7.810409696,-5.435743703,-3.411095768,-4.185708433,-3.4531515,-3.701474034,-3.4735312
-2.161232265,-2.220347809,-3.587625593,-1.640462642,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.226176971,-2.228294366,-2.239037722,-2.078213547,-1.556227741,-1.675656885,-1.375794754,-1.656338686,-1.38490708
#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,-2.212649024,-2.42031297,-2.328234736,-2.161326909,-1.679865364,-1.706323064,-1.420489777,-1.442368456,-1.524704673
-2.18791691,-2.264407307,-4.294069489,-3.363961449,-0.043739374,-0.481275098,-1.12250859,-0.923904445,-0.459604684,-1.236191797,-0.924027463,-1.195490486,-1.152449417,-0.689868306,-0.712345007,-0.698100196,-0.669716694,-0.730087322
#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,-23.25349666,-7.114978462,-23.25349666,-2.066657009,-1.05776554,-1.019341899,-1.174695825,-0.854489773,-1.586852416
-5.397196193,-4.812496872,-4.864241692,-4.939584795,-4.006001937,-4.576141314,-4.039016053,-3.908392241,-4.117303255,-3.874187812,-3.513265349,-3.51421266,-3.465743145,-2.808511512,-3.061555041,-2.77419696,-2.798289405,-2.815629367
-3.036895976,-2.677853121,-2.551870367,-3.273473694,-1.936367235,-2.175381633,-2.373153088,-2.082717481,-1.875703869,-4.373977578,-4.551588629,-23.25349666,-5.316567202,-2.783323534,-2.732773429,-3.243753033,-2.617900363,-2.584254856
-2.733515612,-3.060677506,-2.835763528,-2.912302664,-2.26227252,-2.561174419,-2.503942936,-2.510309317,-2.462935053,-3.887510529,-3.711972096,-3.86431359,-3.80983239,-3.123378271,-3.406651706,-3.275198638,-3.136147429,-3.350320918
-2.632393908,-2.128021271,-2.348790461,-2.408453459,-1.741215429,-2.077717075,-1.744086102,-1.803505264,-1.779503341,-2.088093382,-2.280738861,-2.152276892,-3.705143167,-0.336851655,0.340238089,0.534743779,0.166331642,0.357354805
-4.509064627,-4.948691853,-23.25349666,-23.25349666,-3.28802923,-3.268433546,-4.202797932,-3.444182997,-6.302159124,0.026096182,0.357684487,0.38938646,0.235274495,1.02310086,0.846801526,0.913981928,0.760665483,0.88992867
-2.452382171,-2.482818731,-2.265015184,-2.172787682,-1.996035341,-1.605375522,-1.769814757,-1.9256324,-1.158526036,1.678381019,1.887825704,1.695533495,1.804119331,1.383665984,1.125509857,1.269387113,1.30411372,1.488227615
#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,-1.015601857,-1.680944526,-1.299408179,-2.428688839,0.362209088,-0.116764171,-0.002049967,-0.007136874,-0.187800074
-4.33867305,-23.25349666,-4.663665821,-4.717674889,-2.78208042,-2.187871132,-3.031548081,-3.24094875,-2.906845577,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.698470526,-4.585695715,-4.698296427,-4.846425617,-5.470199567
-1.803395846,-1.747861149,-2.017209594,-1.676589429,-1.184359648,-1.437328302,-1.497604269,-1.174643086,-1.416277003,-5.459668713,-4.730081806,-4.876235754,-4.890569193,-23.25349666,-23.25349666,-7.440225015,-6.552285248,-23.25349666
-23.25349666,-3.524626922,-23.25349666,-2.406247449,-1.549899918,-1.679720293,-1.737164079,-2.226170207,-1.522084965,-3.101072785,-2.056895858,-2.279003013,-1.783609332,-1.191016451,-1.089305027,-1.074414874,-1.05964282,-0.987998854
-2.693087099,-2.896789613,-2.647478047,-2.329788773,-1.93731725,-2.270914592,-1.940067151,-2.092676633,-2.33100921,-3.006588807,-3.259080312,-3.276907048,-2.989538446,-2.463265911,-2.491231502,-2.176380107,-2.403426327,-2.264849738
-1.949260303,-2.107448778,-1.812307123,-1.747068294,-1.538120974,-1.626730794,-1.617106555,-1.522979128,-1.562281905,-7.983932362,-8.506377323,-5.133550416,-6.019407312,-4.145991965,-3.527050291,-3.804737862,-3.523869515,-4.231591581
1.069025089,1.505624915,1.329971955,0.165486392,-0.013634435,-23.25349666,-23.25349666,-23.25349666,-0.254918213,1.241971224,1.287685902,1.140932623,1.089818922,1.507151356,1.598526006,1.547878729,1.467236425,1.617920291
-0.831511163,0.388779268,0.261631476,0.204000056,-23.25349666,-0.860049596,-23.25349666,-23.25349666,-1.177765662,-1.722285431,-1.770208079,-2.02960377,-1.912126837,-1.284514116,-1.275969048,-1.473921707,-1.30555943,-1.370690573
-3.442841017,-4.674776927,-23.25349666,-4.567523436,-2.425911462,-2.890999636,-2.280729369,-1.759986398,-2.158108824,-7.226754301,-5.812801114,-23.25349666,-23.25349666,-4.618296213,-4.604023258,-4.446089004,-4.062209564,-4.39938051
-1.236249575,-1.123617458,-1.09536073,-1.338596105,-0.812197697,-0.757516248,-0.956877535,-0.969879967,-0.85905067,-0.932222174,-1.168184893,-1.614574397,-1.077387495,0.767100019,0.479854651,0.120151234,0.306187553,0.876899555
-1.78171985,-2.341813376,-1.9649789,-1.755310047,-1.315062057,-1.487473893,-1.241183637,-1.530928417,-1.415072451,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-6.175819193,-5.295364607,-5.070455534,-5.127091591,-6.366068257
-3.635566593,-23.25349666,-5.187809955,-23.25349666,-2.036759401,-3.177204601,-1.710753377,-1.58637511,-3.250474808,-3.522163031,-3.468370455,-3.432840382,-3.308220746,-3.022240203,-2.896969878,-2.971868622,-2.762154535,-2.857284762
-3.567674526,-3.209604199,-4.127606044,-3.332923261,-4.456101806,-4.526214468,-5.699699252,-5.244700357,-5.29520111,-3.551350719,-3.374995324,-3.341800899,-3.304066575,-2.573111402,-2.54094283,-2.8967327,-2.504436728,-2.607728498
-23.25349666,-6.678286132,-5.940679281,-23.25349666,-4.506925694,-5.253889719,-5.033860641,-4.157341182,-4.354437599,-3.86556076,-4.005263261,-4.151096468,-4.312852373,-3.327909498,-2.905993904,-3.182570483,-3.190431589,-2.995922134
-3.41289974,-2.979742934,-3.184981283,-3.440461387,-2.20222234,-2.093077944,-2.180802953,-2.862730873,-2.244795613,-0.515584197,-0.719070771,-0.52280118,-1.080107832,0.248842332,0.090568102,-0.018084691,0.042857249,0.250709721
-2.341194048,-1.85580001,-1.79066498,-2.025229686,-1.416997213,-1.257403099,-1.531782723,-1.592668866,-1.628724394,-4.056966863,-4.072044921,-4.11708739,-3.945625619,-3.472997458,-3.151152475,-3.33948903,-3.067219294,-3.118277276
-1.50386727,-7.433241898,-3.596650472,-5.729366214,-0.907330697,0.263420217,-0.076286824,-0.66908841,-0.024338278,-2.85597499,-2.578812854,-2.584220829,-2.819332159,-1.85151484,-1.761711969,-2.158091612,-1.792574552,-1.761184233
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-6.127189556,-5.820495431,-5.394046808,-7.368840796,-5.982036646,-5.225702303,-5.296781848,-1.695874881,-2.469046439,-0.644204458,-0.69553787,-0.49599553,-0.854912761,-1.164673214
-2.113375302,-1.972012858,-1.920688246,-1.900867836,-1.767766334,-1.769447948,-1.646005155,-1.560030193,-1.422316469,-2.597749376,-2.57040216,-2.518813047,-2.4551,-2.252384977,-2.248531658,-2.336243653,-2.201521839,-2.227559911
-2.82686059,-3.155021893,-2.84114443,-4.963106919,-2.084108685,-2.420208402,-1.814667174,-1.848960004,-2.355613668,-1.132253246,-0.888771239,-0.750213749,-0.897783576,-0.113136075,-0.397162902,-0.026795399,-0.092846259,-0.445829843
-4.21982264,-4.188615491,-3.954257427,-3.863654748,-3.74888659,-3.232462107,-3.430923826,-3.447017999,-3.347253096,-0.068877811,0.099508126,-0.182754173,-0.987409885,-23.25349666,-23.25349666,-23.25349666,-3.070116503,-23.25349666
-3.117220956,-3.338623864,-2.303678771,-2.385012771,-1.66353418,-1.798349308,-2.077934462,-1.864484289,-1.901431189,-3.73301932,-4.61045599,-23.25349666,-4.327677596,-2.837450296,-2.756357785,-2.742366639,-2.542429098,-2.56624136
-0.850735452,-0.798303362,-0.807628861,-1.363180468,-1.501022079,-23.25349666,-23.25349666,-2.45691336,-23.25349666,-1.214608856,-1.531311535,-1.305597823,-1.456851134,-0.39120947,-0.457584498,-0.380938021,0.005854717,-0.445693521
-0.076398416,-0.194349632,-0.606615613,-0.512267946,0.655134416,0.267223822,0.975043996,0.431937652,0.416062434,-3.580775056,-3.905945341,-3.780350692,-3.936640158,-2.671144027,-2.809098887,-3.037316317,-2.520400818,-2.912903667
-23.25349666,-3.700454833,-2.720941901,-23.25349666,-1.856005318,-1.330002593,-1.426846708,-0.575981387,-2.84698315,-4.041703288,-3.513061444,-3.755873833,-3.87237963,-3.035331174,-3.093191853,-3.235312164,-3.019455297,-3.294319999
-23.25349666,-3.243334477,-23.25349666,-3.098669645,-2.62573499,-1.953393171,-2.393427557,-2.080760516,-2.174116678,-23.25349666,-23.25349666,-23.25349666,-23.25349666,0.74483623,0.989948477,1.096138652,-0.067919691,1.249281993
-3.846730479,-4.757472308,-1.364113913,-3.104946636,-1.070490704,-1.242417298,-0.735560389,-0.886435809,-0.675077925,-3.565306725,-3.553749378,-4.020866423,-4.262340316,-3.002685669,-2.773610432,-2.623576415,-2.625600817,-3.127752504
-3.461314779,-4.357813202,-5.513523141,-3.642871093,-2.633045108,-3.248634799,-2.829516721,-2.74454438,-2.687499345,-3.147411532,-2.960997326,-3.027057682,-3.95087541,-2.011083335,-1.85339155,-2.286348199,-2.097349603,-2.034741548
-3.810414736,-3.642235097,-3.65043467,-3.747842983,-3.543764003,-3.584973967,-3.481813817,-3.497420907,-3.639805672,-1.437155342,-1.193161441,-1.460736061,-1.175084413,-0.841753537,-0.8370886,-0.640572517,-0.737384936,-0.667214179
-4.669537387,-4.661939256,-4.227964615,-5.026759689,-4.078413113,-4.09500864,-3.791804322,-3.98220253,-4.300422271,-2.635741093,-2.440024811,-2.499271644,-2.548949786,-2.037517281,-1.942407388,-2.176682424,-2.140056028,-2.418476818
-2.703962948,-2.541325841,-2.445097378,-2.527985972,-2.16936135,-1.953464842,-2.347632797,-2.120942256,-2.26083106,-2.061449709,-2.208897384,-1.895892697,-2.267728084,-1.490365282,-1.61377687,-1.653692179,-1.546884707,-1.509491727
-3.349530362,-4.554409463,-5.232044807,-4.678887616,-3.007456931,-2.486115901,-2.258016914,-1.803117042,-2.547296845,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.548654429,-3.247561249,-3.848521492,-4.368427186,-5.48080953
-0.935168049,-1.06721345,-1.171809778,-0.92157441,-23.25349666,-1.411130521,-2.678449493,-23.25349666,-23.25349666,-4.277247633,-4.09627609,-4.099145168,-4.355626693,-3.765592683,-3.507651824,-3.437787955,-3.570195227,-3.554567391
-23.25349666,-23.25349666,-3.155523226,-23.25349666,-2.592028475,-3.183785101,-2.19098515,-2.233362384,-4.834589151,-5.411588759,-23.25349666,-23.25349666,-6.551575536,-3.878776749,-2.941991449,-3.176961671,-2.915601221,-3.006436569
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.277421446,-3.034877145,-3.694389443,-3.49845509,-4.190228335,-2.73571015,-2.705156038,-3.269910131,-2.390529581,-1.90627996,-1.487724577,-1.481347134,-1.454626903,-1.813503611
-2.085576805,-2.178899132,-2.20159027,-1.657206779,-2.571266567,-2.937248427,-2.693307217,-2.7383695,-2.673693962,-4.393976073,-4.900517966,-3.976954177,-5.028974975,-2.081044806,-2.102335211,-2.773311127,-2.564609971,-2.165904252
-1.946063486,-1.682055059,-1.514429034,-1.900796037,-1.46625032,-1.356120306,-1.345314101,-1.249832354,-1.596746512,-1.501879887,-1.803889555,-3.115596372,-2.38281693,-0.476168603,-0.690225552,-0.769196835,-0.786913197,-0.242600817
-3.057003987,-3.429999458,-3.353870353,-2.38811111,-23.25349666,-23.25349666,-3.996484987,-5.927079291,-2.847722424,-3.937771057,-23.25349666,-23.25349666,-6.878992707,-2.509565343,-2.72683473,-2.928852756,-3.059024812,-3.322014284
-2.991682647,-2.841828722,-4.647096187,-2.835377352,-1.873557022,-2.265695857,-1.846038013,-2.371191674,-2.042943499,-2.472996785,-2.574322041,-2.495024964,-2.442285691,-2.303841693,-2.223829224,-2.315669444,-2.261769922,-2.247720216
-1.088932899,-1.4523565,-1.601576104,-1.349353817,-1.007913286,-0.99288168,-0.87043426,-0.975047963,-0.870629106,-1.72727279,-1.836646895,-1.589922943,-1.71816762,-2.778207505,-23.25349666,-3.286627709,-23.25349666,-7.498708831
-0.879296669,-0.887536845,-1.062124318,-1.441399388,-0.692323276,-0.233506292,-0.202842964,0.021505626,-0.184469513,1.63798998,1.607136186,1.532576714,1.560331604,1.74589483,1.715554242,1.774720481,1.750754712,1.754002235
-2.729310858,-2.593381858,-3.008138894,-2.948446697,-23.25349666,-3.364762243,-4.092216124,-3.906668596,-3.994343804,-23.25349666,-23.25349666,-7.773965837,-4.16628304,-2.808562766,-2.578227366,-3.335283158,-2.736859993,-2.861398285
-5.094009274,-4.845425833,-4.770271361,-5.096118887,-5.293156244,-7.369288218,-12.2078735,-23.25349666,-4.925681608,-0.370445134,-0.713580858,-0.934446142,-0.56967943,0.382449538,0.330819371,0.360728051,-0.013919311,0.163417687
0.731592785,0.604392215,0.726858835,0.70683322,1.3030988,0.829178193,1.296521783,1.297671023,1.41801775,-6.881950223,-23.25349666,-5.423537318,-3.495014099,-2.56805375,-2.502540091,-2.240134785,-2.709641346,-2.580077039
-2.458940496,-1.57746087,-3.696479405,-2.122223842,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.769324145,-3.08501387,-5.59676003,-5.170932452,-3.817240549,-1.861269831,-2.19112453,-2.100128529,-1.62233252,-2.075850938
-2.314053538,-2.492006422,-1.859942,-1.846543567,-1.440689926,-1.691809238,-1.346582276,-1.1729052,-1.409303497,-3.022476328,-3.055369861,-2.797662235,-3.38981885,-2.13741688,-2.057668748,-2.26935313,-2.418715385,-2.24311978
-2.931396861,-6.449050113,-3.669278972,-3.705304921,-2.252831059,-2.272112082,-2.628246467,-2.682722804,-2.582016325,-0.275503704,-0.524011692,-0.090767724,-0.300753169,0.17926638,0.340454507,0.219387248,0.199697644,0.12600119
-4.019227106,-23.25349666,-7.575251686,-6.368573983,-2.636699816,-2.421518138,-3.183722438,-3.803354908,-2.542153148,-3.366745266,-3.424120618,-3.329265833,-3.471219676,-2.967945459,-3.148882824,-3.002971293,-2.910290016,-3.038364049
-4.957580416,-4.247434249,-4.204396691,-6.314700209,-3.335647217,-2.760112026,-3.379934078,-3.654228184,-3.136057872,-5.25528441,-23.25349666,-4.018513334,-5.350129814,-2.631058169,-3.128185136,-2.342980856,-2.620252521,-2.78439061
2.640599789,1.105994675,2.445308777,1.198383179,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.185222766,-2.286365849,-2.590766224,-2.909199412,-1.687324488,-1.508461496,-1.746962454,-1.628636846,-1.196842512
-2.57553982,-3.369075177,-2.51211483,-3.256511972,-2.189753973,-2.238060642,-2.280234807,-2.085921694,-2.040483912,-5.199204228,-4.205372154,-4.984920536,-4.620408385,-3.261800877,-3.648962618,-3.14908356,-3.045597952,-3.157605716
-2.091571116,-2.452854651,-3.170865213,-2.646588788,-1.617250164,-2.094395122,-1.588526838,-1.530170158,-2.312658621,-2.921905398,-2.950732174,-2.872427847,-2.854133104,-2.537989315,-2.540366439,-2.325068629,-2.546293537,-2.437686522
-0.120350591,-0.355160481,-0.328209346,-0.206200635,0.006919975,-0.006778295,-0.028696085,-0.102073908,0.002710671,-1.224204752,-3.175295367,-6.842752345,-5.29400717,0.085360694,-0.522111898,-0.011475398,0.132311532,-1.1549948
-3.307852412,-3.645201914,-3.49314317,-3.268485693,-2.322802958,-1.530734426,-2.242170811,-2.445651979,-2.273805509,-5.140504045,-3.909515882,-3.459785601,-3.015406602,-2.313972558,-2.096917786,-2.363957208,-2.120115213,-1.824574352
1.480195225,0.904933826,0.782088006,0.945523756,1.845203383,1.728276293,1.67373449,1.44753308,1.867605855,-3.85611121,-2.362666652,-10.1759866,-4.739381148,-1.382201566,-1.007290432,-0.562939417,-0.827766782,-0.798926651
-23.25349666,-23.25349666,-10.33556522,-23.25349666,-3.69094281,-5.514551277,-4.960532347,-4.101738751,-23.25349666,-3.677420333,-3.485691737,-4.516549154,-23.25349666,-2.445499979,-2.541281776,-2.536771676,-2.480536654,-2.712211763
-3.461648071,-23.25349666,-8.918864426,-23.25349666,-2.750337019,-2.997168888,-2.237376499,-3.322244729,-2.558412412,-4.427822818,-4.358660076,-4.832563514,-3.983147562,-3.531554262,-3.196877721,-3.089612079,-3.018453502,-3.02354136
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.886356644,-0.346334934,-1.897666767,-0.654060231,-0.258258129,-2.195222248,-2.070333208,-1.607346385,-1.842832029,-1.23607689,-1.089497862,-1.183099723,-1.301468077,-1.234166827
-4.892701822,-4.534761024,-4.019964121,-4.737832241,-3.380575465,-3.529847717,-3.741393377,-4.006550789,-3.88749554,0.289901581,0.201215675,0.224231436,0.12146055,-0.512369847,-2.63443606,-1.255133299,-2.561831147,-0.332821957
-3.294242892,-1.144930111,-1.273969676,-3.359781076,0.304286224,0.097256692,0.210470676,-1.012099038,0.046313729,-2.001200262,-1.800863368,-3.51271733,-2.29553182,-1.099068176,-1.122045976,-1.029301871,-1.070031149,-1.346560108
-4.67133542,-4.681892581,-4.229267754,-4.456706059,-3.225108773,-4.15032321,-3.357926026,-3.159443947,-3.205233858,-4.009864379,-4.525747512,-4.169058214,-4.653110145,-3.274639013,-3.352160374,-3.635285634,-3.259554624,-3.310721468
-8.66800593,-23.25349666,-4.901353812,-5.611459713,-4.165198732,-3.455452891,-4.599305359,-3.452052884,-4.803938957,-23.25349666,-6.668304064,-3.897329637,-4.49021212,-3.030083389,-2.890180205,-2.962805402,-2.653891685,-3.256066419
0.563484735,0.486668843,0.369510513,0.335887923,0.595608595,0.660734187,0.6458563,0.632154314,0.748027013,-2.470078994,0.186683985,-2.469563099,-0.633218303,0.993758205,0.898925271,1.043457314,0.902824571,1.013472065
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.777776481,-0.48717733,-1.518910165,-2.061833715,-3.352146305,-4.484061949,-4.543422833,-4.40047263,-4.336395197,-3.615871041,-3.712765137,-3.759318654,-4.020678354,-3.714705914
-3.092066744,-2.761989509,-3.162701047,-2.628890354,-1.799540027,-2.077999437,-2.512026082,-2.161516546,-2.186552626,-2.758637291,-2.604838087,-2.493688661,-2.556762182,-2.098830654,-2.289718592,-2.055715467,-2.04535385,-2.042366502
-3.259559184,-23.25349666,-23.25349666,-23.25349666,-2.685687378,-3.454731773,-2.303302801,-2.419973055,-2.72124883,-1.228915432,-1.321020417,-1.198929271,-1.166077188,-0.874578494,-1.012573948,-0.992972797,-0.926031546,-0.805500356
-2.210337466,-2.17461612,-2.306837315,-2.671800355,-1.809382885,-1.914404678,-1.89902607,-2.075577954,-2.497464655,-5.674293221,-3.916734502,-4.551563153,-4.244386551,-3.23784283,-3.1960628,-3.214044434,-2.948683555,-3.137104573
-0.479048552,-0.622260221,-0.866109573,-0.489648449,-0.955870082,-1.537214968,-1.200801372,-0.967667596,-1.1897612,-3.143959291,-3.073880384,-3.069214747,-3.201235522,-2.882692338,-2.811506381,-2.833732458,-2.697780894,-2.726758833
-1.519577251,-0.997238064,-0.636904471,-1.070524167,-0.517746975,-0.481889321,-0.031357421,-0.206903962,-0.331685603,-3.151501892,-3.608801025,-3.368773746,-2.964049011,-2.653123322,-2.333883429,-2.399321249,-2.346207183,-2.174240275
-2.608297423,-2.604609142,-4.603815639,-3.275102324,-23.25349666,-23.25349666,-4.913867664,-23.25349666,-23.25349666,-2.5272725,-2.712698611,-2.712545549,-2.764675368,-2.311386346,-2.062179879,-1.994941004,-1.979495403,-2.041512293
-2.66583645,-23.25349666,-23.25349666,-23.25349666,-1.299339638,-0.599892447,-1.393160641,-2.35820954,-1.280831615,-5.368409783,-5.600901636,-5.048612305,-5.375527921,-4.466334819,-4.662893168,-4.57359939,-4.284296591,-4.609516569
-0.849712101,-1.946757457,-0.744255266,-0.51879548,-1.623984248,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.276187222,-23.25349666,-23.25349666,-23.25349666,-3.136417936,-3.840633535,-3.923430529,-3.667186577,-3.6728352
-4.113350831,-4.350702479,-4.547970276,-3.917975176,-3.31483683,-3.309304561,-3.907675657,-3.092427881,-3.406950583,-23.25349666,-3.812021217,-3.484348918,-23.25349666,-2.46575749,-1.812716938,-1.974479069,-1.686905576,-2.248263839
-1.393125568,-2.155641146,-1.543880987,-1.255282051,-1.162105053,-0.956981039,-0.853094769,-0.86422433,-1.05423576,-2.883317332,-2.80642462,-2.830906826,-3.120814839,-2.260622738,-2.428263148,-2.448270188,-2.177984265,-2.38936067
0.902364574,0.23712094,0.740084032,0.764857987,-0.713326227,-1.967726326,-1.205718663,0.359061069,0.109678689,-1.369952033,-1.31701746,-1.551630659,-1.550620078,-0.919448447,-0.449604091,-0.462779545,-0.595539851,-0.592250609
